Emoji	Name	Group	Subgroup	Code Point	Code	Status
🛹	Skateboard	Travel & Places	Transport Ground	1F6F9	E11.0	Fully Qualified
🛼	Roller skate	Travel & Places	Transport Ground	1F6FC	E13.0	Fully Qualified
🚏	Bus stop	Travel & Places	Transport Ground	1F68F	E0.6	Fully Qualified
🛣️	Motorway	Travel & Places	Transport Ground	1F6E3 FE0F	E0.7	Fully Qualified
🛣	Motorway	Travel & Places	Transport Ground	1F6E3	E0.7	Unqualified
🛤️	Railway track	Travel & Places	Transport Ground	1F6E4 FE0F	E0.7	Fully Qualified
🛤	Railway track	Travel & Places	Transport Ground	1F6E4	E0.7	Unqualified
🛢️	Oil drum	Travel & Places	Transport Ground	1F6E2 FE0F	E0.7	Fully Qualified
🛢	Oil drum	Travel & Places	Transport Ground	1F6E2	E0.7	Unqualified
⛽	Fuel pump	Travel & Places	Transport Ground	26FD	E0.6	Fully Qualified
🛞	Wheel	Travel & Places	Transport Ground	1F6DE	E14.0	Fully Qualified
🚨	Police car light	Travel & Places	Transport Ground	1F6A8	E0.6	Fully Qualified
🚥	Horizontal traffic light	Travel & Places	Transport Ground	1F6A5	E0.6	Fully Qualified
🚦	Vertical traffic light	Travel & Places	Transport Ground	1F6A6	E1.0	Fully Qualified
🛑	Stop sign	Travel & Places	Transport Ground	1F6D1	E3.0	Fully Qualified
🚧	Construction	Travel & Places	Transport Ground	1F6A7	E0.6	Fully Qualified
⚓	Anchor	Travel & Places	Transport Water	2693	E0.6	Fully Qualified
🛟	Ring buoy	Travel & Places	Transport Water	1F6DF	E14.0	Fully Qualified
⛵	Sailboat	Travel & Places	Transport Water	26F5	E0.6	Fully Qualified
🛶	Canoe	Travel & Places	Transport Water	1F6F6	E3.0	Fully Qualified
🚤	Speedboat	Travel & Places	Transport Water	1F6A4	E0.6	Fully Qualified
🛳️	Passenger ship	Travel & Places	Transport Water	1F6F3 FE0F	E0.7	Fully Qualified
🛳	Passenger ship	Travel & Places	Transport Water	1F6F3	E0.7	Unqualified
⛴️	Ferry	Travel & Places	Transport Water	26F4 FE0F	E0.7	Fully Qualified
⛴	Ferry	Travel & Places	Transport Water	26F4	E0.7	Unqualified
🛥️	Motor boat	Travel & Places	Transport Water	1F6E5 FE0F	E0.7	Fully Qualified
🛥	Motor boat	Travel & Places	Transport Water	1F6E5	E0.7	Unqualified
🚢	Ship	Travel & Places	Transport Water	1F6A2	E0.6	Fully Qualified
✈️	Airplane	Travel & Places	Transport Air	2708 FE0F	E0.6	Fully Qualified
✈	Airplane	Travel & Places	Transport Air	2708	E0.6	Unqualified
🛩️	Small airplane	Travel & Places	Transport Air	1F6E9 FE0F	E0.7	Fully Qualified
🛩	Small airplane	Travel & Places	Transport Air	1F6E9	E0.7	Unqualified
🛫	Airplane departure	Travel & Places	Transport Air	1F6EB	E1.0	Fully Qualified
🛬	Airplane arrival	Travel & Places	Transport Air	1F6EC	E1.0	Fully Qualified
🪂	Parachute	Travel & Places	Transport Air	1FA82	E12.0	Fully Qualified
💺	Seat	Travel & Places	Transport Air	1F4BA	E0.6	Fully Qualified
🚁	Helicopter	Travel & Places	Transport Air	1F681	E1.0	Fully Qualified
🚟	Suspension railway	Travel & Places	Transport Air	1F69F	E1.0	Fully Qualified
🚠	Mountain cableway	Travel & Places	Transport Air	1F6A0	E1.0	Fully Qualified
🚡	Aerial tramway	Travel & Places	Transport Air	1F6A1	E1.0	Fully Qualified
🛰️	Satellite	Travel & Places	Transport Air	1F6F0 FE0F	E0.7	Fully Qualified
🛰	Satellite	Travel & Places	Transport Air	1F6F0	E0.7	Unqualified
🚀	Rocket	Travel & Places	Transport Air	1F680	E0.6	Fully Qualified
🛸	Flying saucer	Travel & Places	Transport Air	1F6F8	E5.0	Fully Qualified
🛎️	Bellhop bell	Travel & Places	Hotel	1F6CE FE0F	E0.7	Fully Qualified
🛎	Bellhop bell	Travel & Places	Hotel	1F6CE	E0.7	Unqualified
🧳	Luggage	Travel & Places	Hotel	1F9F3	E11.0	Fully Qualified
⌛	Hourglass done	Travel & Places	Time	231B	E0.6	Fully Qualified
⏳	Hourglass not done	Travel & Places	Time	23F3	E0.6	Fully Qualified
⌚	Watch	Travel & Places	Time	231A	E0.6	Fully Qualified
⏰	Alarm clock	Travel & Places	Time	23F0	E0.6	Fully Qualified
⏱️	Stopwatch	Travel & Places	Time	23F1 FE0F	E1.0	Fully Qualified
⏱	Stopwatch	Travel & Places	Time	23F1	E1.0	Unqualified
⏲️	Timer clock	Travel & Places	Time	23F2 FE0F	E1.0	Fully Qualified
⏲	Timer clock	Travel & Places	Time	23F2	E1.0	Unqualified
🕰️	Mantelpiece clock	Travel & Places	Time	1F570 FE0F	E0.7	Fully Qualified
🕰	Mantelpiece clock	Travel & Places	Time	1F570	E0.7	Unqualified
🕛	Twelve o’clock	Travel & Places	Time	1F55B	E0.6	Fully Qualified
🕧	Twelve-thirty	Travel & Places	Time	1F567	E0.7	Fully Qualified
🕐	One o’clock	Travel & Places	Time	1F550	E0.6	Fully Qualified
🕜	One-thirty	Travel & Places	Time	1F55C	E0.7	Fully Qualified
🕑	Two o’clock	Travel & Places	Time	1F551	E0.6	Fully Qualified
🕝	Two-thirty	Travel & Places	Time	1F55D	E0.7	Fully Qualified
🕒	Three o’clock	Travel & Places	Time	1F552	E0.6	Fully Qualified
🕞	Three-thirty	Travel & Places	Time	1F55E	E0.7	Fully Qualified
🕓	Four o’clock	Travel & Places	Time	1F553	E0.6	Fully Qualified
🕟	Four-thirty	Travel & Places	Time	1F55F	E0.7	Fully Qualified
🕔	Five o’clock	Travel & Places	Time	1F554	E0.6	Fully Qualified
🕠	Five-thirty	Travel & Places	Time	1F560	E0.7	Fully Qualified
🕕	Six o’clock	Travel & Places	Time	1F555	E0.6	Fully Qualified
🕡	Six-thirty	Travel & Places	Time	1F561	E0.7	Fully Qualified
🕖	Seven o’clock	Travel & Places	Time	1F556	E0.6	Fully Qualified
🕢	Seven-thirty	Travel & Places	Time	1F562	E0.7	Fully Qualified
🕗	Eight o’clock	Travel & Places	Time	1F557	E0.6	Fully Qualified
🕣	Eight-thirty	Travel & Places	Time	1F563	E0.7	Fully Qualified
🕘	Nine o’clock	Travel & Places	Time	1F558	E0.6	Fully Qualified
🕤	Nine-thirty	Travel & Places	Time	1F564	E0.7	Fully Qualified
🕙	Ten o’clock	Travel & Places	Time	1F559	E0.6	Fully Qualified
🕥	Ten-thirty	Travel & Places	Time	1F565	E0.7	Fully Qualified
🕚	Eleven o’clock	Travel & Places	Time	1F55A	E0.6	Fully Qualified
🕦	Eleven-thirty	Travel & Places	Time	1F566	E0.7	Fully Qualified
🌑	New moon	Travel & Places	Sky & Weather	1F311	E0.6	Fully Qualified
🌒	Waxing crescent moon	Travel & Places	Sky & Weather	1F312	E1.0	Fully Qualified
🌓	First quarter moon	Travel & Places	Sky & Weather	1F313	E0.6	Fully Qualified
🌔	Waxing gibbous moon	Travel & Places	Sky & Weather	1F314	E0.6	Fully Qualified
🌕	Full moon	Travel & Places	Sky & Weather	1F315	E0.6	Fully Qualified
🌖	Waning gibbous moon	Travel & Places	Sky & Weather	1F316	E1.0	Fully Qualified
🌗	Last quarter moon	Travel & Places	Sky & Weather	1F317	E1.0	Fully Qualified
🌘	Waning crescent moon	Travel & Places	Sky & Weather	1F318	E1.0	Fully Qualified
🌙	Crescent moon	Travel & Places	Sky & Weather	1F319	E0.6	Fully Qualified
🌚	New moon face	Travel & Places	Sky & Weather	1F31A	E1.0	Fully Qualified
🌛	First quarter moon face	Travel & Places	Sky & Weather	1F31B	E0.6	Fully Qualified
🌜	Last quarter moon face	Travel & Places	Sky & Weather	1F31C	E0.7	Fully Qualified
🌡️	Thermometer	Travel & Places	Sky & Weather	1F321 FE0F	E0.7	Fully Qualified
🌡	Thermometer	Travel & Places	Sky & Weather	1F321	E0.7	Unqualified
☀️	Sun	Travel & Places	Sky & Weather	2600 FE0F	E0.6	Fully Qualified
☀	Sun	Travel & Places	Sky & Weather	2600	E0.6	Unqualified
🌝	Full moon face	Travel & Places	Sky & Weather	1F31D	E1.0	Fully Qualified
🌞	Sun with face	Travel & Places	Sky & Weather	1F31E	E1.0	Fully Qualified
🪐	Ringed planet	Travel & Places	Sky & Weather	1FA90	E12.0	Fully Qualified
⭐	Star	Travel & Places	Sky & Weather	2B50	E0.6	Fully Qualified
🌟	Glowing star	Travel & Places	Sky & Weather	1F31F	E0.6	Fully Qualified
🌠	Shooting star	Travel & Places	Sky & Weather	1F320	E0.6	Fully Qualified
🌌	Milky way	Travel & Places	Sky & Weather	1F30C	E0.6	Fully Qualified
☁️	Cloud	Travel & Places	Sky & Weather	2601 FE0F	E0.6	Fully Qualified
☁	Cloud	Travel & Places	Sky & Weather	2601	E0.6	Unqualified
⛅	Sun behind cloud	Travel & Places	Sky & Weather	26C5	E0.6	Fully Qualified
⛈️	Cloud with lightning and rain	Travel & Places	Sky & Weather	26C8 FE0F	E0.7	Fully Qualified
⛈	Cloud with lightning and rain	Travel & Places	Sky & Weather	26C8	E0.7	Unqualified
🌤️	Sun behind small cloud	Travel & Places	Sky & Weather	1F324 FE0F	E0.7	Fully Qualified
🌤	Sun behind small cloud	Travel & Places	Sky & Weather	1F324	E0.7	Unqualified
🌥️	Sun behind large cloud	Travel & Places	Sky & Weather	1F325 FE0F	E0.7	Fully Qualified
🌥	Sun behind large cloud	Travel & Places	Sky & Weather	1F325	E0.7	Unqualified
🌦️	Sun behind rain cloud	Travel & Places	Sky & Weather	1F326 FE0F	E0.7	Fully Qualified
🌦	Sun behind rain cloud	Travel & Places	Sky & Weather	1F326	E0.7	Unqualified
🌧️	Cloud with rain	Travel & Places	Sky & Weather	1F327 FE0F	E0.7	Fully Qualified
🌧	Cloud with rain	Travel & Places	Sky & Weather	1F327	E0.7	Unqualified
🌨️	Cloud with snow	Travel & Places	Sky & Weather	1F328 FE0F	E0.7	Fully Qualified
🌨	Cloud with snow	Travel & Places	Sky & Weather	1F328	E0.7	Unqualified
🌩️	Cloud with lightning	Travel & Places	Sky & Weather	1F329 FE0F	E0.7	Fully Qualified
🌩	Cloud with lightning	Travel & Places	Sky & Weather	1F329	E0.7	Unqualified
🌪️	Tornado	Travel & Places	Sky & Weather	1F32A FE0F	E0.7	Fully Qualified
🌪	Tornado	Travel & Places	Sky & Weather	1F32A	E0.7	Unqualified
🌫️	Fog	Travel & Places	Sky & Weather	1F32B FE0F	E0.7	Fully Qualified
🌫	Fog	Travel & Places	Sky & Weather	1F32B	E0.7	Unqualified
🌬️	Wind face	Travel & Places	Sky & Weather	1F32C FE0F	E0.7	Fully Qualified
🌬	Wind face	Travel & Places	Sky & Weather	1F32C	E0.7	Unqualified
🌀	Cyclone	Travel & Places	Sky & Weather	1F300	E0.6	Fully Qualified
🌈	Rainbow	Travel & Places	Sky & Weather	1F308	E0.6	Fully Qualified
🌂	Closed umbrella	Travel & Places	Sky & Weather	1F302	E0.6	Fully Qualified
☂️	Umbrella	Travel & Places	Sky & Weather	2602 FE0F	E0.7	Fully Qualified
☂	Umbrella	Travel & Places	Sky & Weather	2602	E0.7	Unqualified
☔	Umbrella with rain drops	Travel & Places	Sky & Weather	2614	E0.6	Fully Qualified
⛱️	Umbrella on ground	Travel & Places	Sky & Weather	26F1 FE0F	E0.7	Fully Qualified
⛱	Umbrella on ground	Travel & Places	Sky & Weather	26F1	E0.7	Unqualified
⚡	High voltage	Travel & Places	Sky & Weather	26A1	E0.6	Fully Qualified
❄️	Snowflake	Travel & Places	Sky & Weather	2744 FE0F	E0.6	Fully Qualified
❄	Snowflake	Travel & Places	Sky & Weather	2744	E0.6	Unqualified
☃️	Snowman	Travel & Places	Sky & Weather	2603 FE0F	E0.7	Fully Qualified
☃	Snowman	Travel & Places	Sky & Weather	2603	E0.7	Unqualified
⛄	Snowman without snow	Travel & Places	Sky & Weather	26C4	E0.6	Fully Qualified
☄️	Comet	Travel & Places	Sky & Weather	2604 FE0F	E1.0	Fully Qualified
☄	Comet	Travel & Places	Sky & Weather	2604	E1.0	Unqualified
🔥	Fire	Travel & Places	Sky & Weather	1F525	E0.6	Fully Qualified
💧	Droplet	Travel & Places	Sky & Weather	1F4A7	E0.6	Fully Qualified
🌊	Water wave	Travel & Places	Sky & Weather	1F30A	E0.6	Fully Qualified
🎃	Jack-o-lantern	Activities	Event	1F383	E0.6	Fully Qualified
🎄	Christmas tree	Activities	Event	1F384	E0.6	Fully Qualified
🎆	Fireworks	Activities	Event	1F386	E0.6	Fully Qualified
🎇	Sparkler	Activities	Event	1F387	E0.6	Fully Qualified
🧨	Firecracker	Activities	Event	1F9E8	E11.0	Fully Qualified
✨	Sparkles	Activities	Event	2728	E0.6	Fully Qualified
🎈	Balloon	Activities	Event	1F388	E0.6	Fully Qualified
🎉	Party popper	Activities	Event	1F389	E0.6	Fully Qualified
🎊	Confetti ball	Activities	Event	1F38A	E0.6	Fully Qualified
🎋	Tanabata tree	Activities	Event	1F38B	E0.6	Fully Qualified
🎍	Pine decoration	Activities	Event	1F38D	E0.6	Fully Qualified
🎎	Japanese dolls	Activities	Event	1F38E	E0.6	Fully Qualified
🎏	Carp streamer	Activities	Event	1F38F	E0.6	Fully Qualified
🎐	Wind chime	Activities	Event	1F390	E0.6	Fully Qualified
🎑	Moon viewing ceremony	Activities	Event	1F391	E0.6	Fully Qualified
🧧	Red envelope	Activities	Event	1F9E7	E11.0	Fully Qualified
🎀	Ribbon	Activities	Event	1F380	E0.6	Fully Qualified
🎁	Wrapped gift	Activities	Event	1F381	E0.6	Fully Qualified
🎗️	Reminder ribbon	Activities	Event	1F397 FE0F	E0.7	Fully Qualified
🎗	Reminder ribbon	Activities	Event	1F397	E0.7	Unqualified
🎟️	Admission tickets	Activities	Event	1F39F FE0F	E0.7	Fully Qualified
🎟	Admission tickets	Activities	Event	1F39F	E0.7	Unqualified
🎫	Ticket	Activities	Event	1F3AB	E0.6	Fully Qualified
🎖️	Military medal	Activities	Award Medal	1F396 FE0F	E0.7	Fully Qualified
🎖	Military medal	Activities	Award Medal	1F396	E0.7	Unqualified
🏆	Trophy	Activities	Award Medal	1F3C6	E0.6	Fully Qualified
🏅	Sports medal	Activities	Award Medal	1F3C5	E1.0	Fully Qualified
🥇	1st place medal	Activities	Award Medal	1F947	E3.0	Fully Qualified
🥈	2nd place medal	Activities	Award Medal	1F948	E3.0	Fully Qualified
🥉	3rd place medal	Activities	Award Medal	1F949	E3.0	Fully Qualified
⚽	Soccer ball	Activities	Sport	26BD	E0.6	Fully Qualified
⚾	Baseball	Activities	Sport	26BE	E0.6	Fully Qualified
🥎	Softball	Activities	Sport	1F94E	E11.0	Fully Qualified
🏀	Basketball	Activities	Sport	1F3C0	E0.6	Fully Qualified
🏐	Volleyball	Activities	Sport	1F3D0	E1.0	Fully Qualified
🏈	American football	Activities	Sport	1F3C8	E0.6	Fully Qualified
🏉	Rugby football	Activities	Sport	1F3C9	E1.0	Fully Qualified
🎾	Tennis	Activities	Sport	1F3BE	E0.6	Fully Qualified
🥏	Flying disc	Activities	Sport	1F94F	E11.0	Fully Qualified
🎳	Bowling	Activities	Sport	1F3B3	E0.6	Fully Qualified
🏏	Cricket game	Activities	Sport	1F3CF	E1.0	Fully Qualified
🏑	Field hockey	Activities	Sport	1F3D1	E1.0	Fully Qualified
🏒	Ice hockey	Activities	Sport	1F3D2	E1.0	Fully Qualified
🥍	Lacrosse	Activities	Sport	1F94D	E11.0	Fully Qualified
🏓	Ping pong	Activities	Sport	1F3D3	E1.0	Fully Qualified
🏸	Badminton	Activities	Sport	1F3F8	E1.0	Fully Qualified
🥊	Boxing glove	Activities	Sport	1F94A	E3.0	Fully Qualified
🥋	Martial arts uniform	Activities	Sport	1F94B	E3.0	Fully Qualified
🥅	Goal net	Activities	Sport	1F945	E3.0	Fully Qualified
⛳	Flag in hole	Activities	Sport	26F3	E0.6	Fully Qualified
⛸️	Ice skate	Activities	Sport	26F8 FE0F	E0.7	Fully Qualified
⛸	Ice skate	Activities	Sport	26F8	E0.7	Unqualified
🎣	Fishing pole	Activities	Sport	1F3A3	E0.6	Fully Qualified
🤿	Diving mask	Activities	Sport	1F93F	E12.0	Fully Qualified
🎽	Running shirt	Activities	Sport	1F3BD	E0.6	Fully Qualified
🎿	Skis	Activities	Sport	1F3BF	E0.6	Fully Qualified
🛷	Sled	Activities	Sport	1F6F7	E5.0	Fully Qualified
🥌	Curling stone	Activities	Sport	1F94C	E5.0	Fully Qualified
🎯	Bullseye	Activities	Game	1F3AF	E0.6	Fully Qualified
🪀	Yo-yo	Activities	Game	1FA80	E12.0	Fully Qualified
🪁	Kite	Activities	Game	1FA81	E12.0	Fully Qualified
🔫	Water pistol	Activities	Game	1F52B	E0.6	Fully Qualified
🎱	Pool 8 ball	Activities	Game	1F3B1	E0.6	Fully Qualified
🔮	Crystal ball	Activities	Game	1F52E	E0.6	Fully Qualified
🪄	Magic wand	Activities	Game	1FA84	E13.0	Fully Qualified
🎮	Video game	Activities	Game	1F3AE	E0.6	Fully Qualified
🕹️	Joystick	Activities	Game	1F579 FE0F	E0.7	Fully Qualified
🕹	Joystick	Activities	Game	1F579	E0.7	Unqualified
🎰	Slot machine	Activities	Game	1F3B0	E0.6	Fully Qualified
🎲	Game die	Activities	Game	1F3B2	E0.6	Fully Qualified
🧩	Puzzle piece	Activities	Game	1F9E9	E11.0	Fully Qualified
🧸	Teddy bear	Activities	Game	1F9F8	E11.0	Fully Qualified
🪅	Piñata	Activities	Game	1FA85	E13.0	Fully Qualified
🪩	Mirror ball	Activities	Game	1FAA9	E14.0	Fully Qualified
🪆	Nesting dolls	Activities	Game	1FA86	E13.0	Fully Qualified
♠️	Spade suit	Activities	Game	2660 FE0F	E0.6	Fully Qualified
♠	Spade suit	Activities	Game	2660	E0.6	Unqualified
♥️	Heart suit	Activities	Game	2665 FE0F	E0.6	Fully Qualified
♥	Heart suit	Activities	Game	2665	E0.6	Unqualified
♦️	Diamond suit	Activities	Game	2666 FE0F	E0.6	Fully Qualified
♦	Diamond suit	Activities	Game	2666	E0.6	Unqualified
♣️	Club suit	Activities	Game	2663 FE0F	E0.6	Fully Qualified
♣	Club suit	Activities	Game	2663	E0.6	Unqualified
♟️	Chess pawn	Activities	Game	265F FE0F	E11.0	Fully Qualified
♟	Chess pawn	Activities	Game	265F	E11.0	Unqualified
🃏	Joker	Activities	Game	1F0CF	E0.6	Fully Qualified
🀄	Mahjong red dragon	Activities	Game	1F004	E0.6	Fully Qualified
🎴	Flower playing cards	Activities	Game	1F3B4	E0.6	Fully Qualified
🎭	Performing arts	Activities	Arts & Crafts	1F3AD	E0.6	Fully Qualified
🖼️	Framed picture	Activities	Arts & Crafts	1F5BC FE0F	E0.7	Fully Qualified
🖼	Framed picture	Activities	Arts & Crafts	1F5BC	E0.7	Unqualified
🎨	Artist palette	Activities	Arts & Crafts	1F3A8	E0.6	Fully Qualified
🧵	Thread	Activities	Arts & Crafts	1F9F5	E11.0	Fully Qualified
🪡	Sewing needle	Activities	Arts & Crafts	1FAA1	E13.0	Fully Qualified
🧶	Yarn	Activities	Arts & Crafts	1F9F6	E11.0	Fully Qualified
🪢	Knot	Activities	Arts & Crafts	1FAA2	E13.0	Fully Qualified
👓	Glasses	Objects	Clothing	1F453	E0.6	Fully Qualified
🕶️	Sunglasses	Objects	Clothing	1F576 FE0F	E0.7	Fully Qualified
🕶	Sunglasses	Objects	Clothing	1F576	E0.7	Unqualified
🥽	Goggles	Objects	Clothing	1F97D	E11.0	Fully Qualified
🥼	Lab coat	Objects	Clothing	1F97C	E11.0	Fully Qualified
🦺	Safety vest	Objects	Clothing	1F9BA	E12.0	Fully Qualified
👔	Necktie	Objects	Clothing	1F454	E0.6	Fully Qualified
👕	T-shirt	Objects	Clothing	1F455	E0.6	Fully Qualified
👖	Jeans	Objects	Clothing	1F456	E0.6	Fully Qualified
🧣	Scarf	Objects	Clothing	1F9E3	E5.0	Fully Qualified
🧤	Gloves	Objects	Clothing	1F9E4	E5.0	Fully Qualified
🧥	Coat	Objects	Clothing	1F9E5	E5.0	Fully Qualified
🧦	Socks	Objects	Clothing	1F9E6	E5.0	Fully Qualified
👗	Dress	Objects	Clothing	1F457	E0.6	Fully Qualified
👘	Kimono	Objects	Clothing	1F458	E0.6	Fully Qualified
🥻	Sari	Objects	Clothing	1F97B	E12.0	Fully Qualified
🩱	One-piece swimsuit	Objects	Clothing	1FA71	E12.0	Fully Qualified
🩲	Briefs	Objects	Clothing	1FA72	E12.0	Fully Qualified
🩳	Shorts	Objects	Clothing	1FA73	E12.0	Fully Qualified
👙	Bikini	Objects	Clothing	1F459	E0.6	Fully Qualified
👚	Woman’s clothes	Objects	Clothing	1F45A	E0.6	Fully Qualified
🪭	Folding hand fan	Objects	Clothing	1FAAD	E15.0	Fully Qualified
👛	Purse	Objects	Clothing	1F45B	E0.6	Fully Qualified
👜	Handbag	Objects	Clothing	1F45C	E0.6	Fully Qualified
👝	Clutch bag	Objects	Clothing	1F45D	E0.6	Fully Qualified
🛍️	Shopping bags	Objects	Clothing	1F6CD FE0F	E0.7	Fully Qualified
🛍	Shopping bags	Objects	Clothing	1F6CD	E0.7	Unqualified
🎒	Backpack	Objects	Clothing	1F392	E0.6	Fully Qualified
🩴	Thong sandal	Objects	Clothing	1FA74	E13.0	Fully Qualified
👞	Man’s shoe	Objects	Clothing	1F45E	E0.6	Fully Qualified
👟	Running shoe	Objects	Clothing	1F45F	E0.6	Fully Qualified
🥾	Hiking boot	Objects	Clothing	1F97E	E11.0	Fully Qualified
🥿	Flat shoe	Objects	Clothing	1F97F	E11.0	Fully Qualified
👠	High-heeled shoe	Objects	Clothing	1F460	E0.6	Fully Qualified
👡	Woman’s sandal	Objects	Clothing	1F461	E0.6	Fully Qualified
🩰	Ballet shoes	Objects	Clothing	1FA70	E12.0	Fully Qualified
👢	Woman’s boot	Objects	Clothing	1F462	E0.6	Fully Qualified
🪮	Hair pick	Objects	Clothing	1FAAE	E15.0	Fully Qualified
👑	Crown	Objects	Clothing	1F451	E0.6	Fully Qualified
👒	Woman’s hat	Objects	Clothing	1F452	E0.6	Fully Qualified
🎩	Top hat	Objects	Clothing	1F3A9	E0.6	Fully Qualified
🎓	Graduation cap	Objects	Clothing	1F393	E0.6	Fully Qualified
🧢	Billed cap	Objects	Clothing	1F9E2	E5.0	Fully Qualified
🪖	Military helmet	Objects	Clothing	1FA96	E13.0	Fully Qualified
⛑️	Rescue worker’s helmet	Objects	Clothing	26D1 FE0F	E0.7	Fully Qualified
⛑	Rescue worker’s helmet	Objects	Clothing	26D1	E0.7	Unqualified
📿	Prayer beads	Objects	Clothing	1F4FF	E1.0	Fully Qualified
💄	Lipstick	Objects	Clothing	1F484	E0.6	Fully Qualified
💍	Ring	Objects	Clothing	1F48D	E0.6	Fully Qualified
💎	Gem stone	Objects	Clothing	1F48E	E0.6	Fully Qualified
🔇	Muted speaker	Objects	Sound	1F507	E1.0	Fully Qualified
🔈	Speaker low volume	Objects	Sound	1F508	E0.7	Fully Qualified
🔉	Speaker medium volume	Objects	Sound	1F509	E1.0	Fully Qualified
🔊	Speaker high volume	Objects	Sound	1F50A	E0.6	Fully Qualified
📢	Loudspeaker	Objects	Sound	1F4E2	E0.6	Fully Qualified
📣	Megaphone	Objects	Sound	1F4E3	E0.6	Fully Qualified
📯	Postal horn	Objects	Sound	1F4EF	E1.0	Fully Qualified
🔔	Bell	Objects	Sound	1F514	E0.6	Fully Qualified
🔕	Bell with slash	Objects	Sound	1F515	E1.0	Fully Qualified
🎼	Musical score	Objects	Music	1F3BC	E0.6	Fully Qualified
🎵	Musical note	Objects	Music	1F3B5	E0.6	Fully Qualified
🎶	Musical notes	Objects	Music	1F3B6	E0.6	Fully Qualified
🎙️	Studio microphone	Objects	Music	1F399 FE0F	E0.7	Fully Qualified
🎙	Studio microphone	Objects	Music	1F399	E0.7	Unqualified
🎚️	Level slider	Objects	Music	1F39A FE0F	E0.7	Fully Qualified
🎚	Level slider	Objects	Music	1F39A	E0.7	Unqualified
🎛️	Control knobs	Objects	Music	1F39B FE0F	E0.7	Fully Qualified
🎛	Control knobs	Objects	Music	1F39B	E0.7	Unqualified
🎤	Microphone	Objects	Music	1F3A4	E0.6	Fully Qualified
🎧	Headphone	Objects	Music	1F3A7	E0.6	Fully Qualified
📻	Radio	Objects	Music	1F4FB	E0.6	Fully Qualified
🎷	Saxophone	Objects	Musical Instrument	1F3B7	E0.6	Fully Qualified
🪗	Accordion	Objects	Musical Instrument	1FA97	E13.0	Fully Qualified
